safetyreportid,field_count_raw,field_count_converted
22070617,71,71
22074248,76,76
22082267,70,70
22083954,74,74
23569551,59,59
23541616,73,73
23481703,80,80
23487817,77,77
23503810,73,73
23505793,68,68
23474326,68,68
23474960,68,68
23475284,68,68
23475541,79,79
23475622,71,71
23476108,69,69
23476418,74,74
23476566,66,66
23476904,74,74
23629198,61,61
23634592,74,74
23636846,72,72
23478834,71,71
23480510,68,68
23638318,85,85
23640061,67,67
23516876,73,73
23635692,84,84
23639337,72,72
23560792,64,64
23561306,61,61
23563412,75,75
23602333,60,60
23465036,71,71
23574530,74,74
23399860,69,69
23400874,66,66
23382282,69,69
23382620,69,69
23490884,66,66
23492451,66,66
23482197,70,70
23388019,72,72
23495191,68,68
23487233,77,77
23488568,68,68
23417584,53,53
23433298,72,72
23433326,74,74
23542213,63,63
23542428,66,66
23437052,56,56
23437915,75,75
23438873,67,67
23531811,64,64
23544358,62,62
23546598,66,66
23532984,79,79
23549690,64,64
23550003,74,74
23444786,73,73
23539721,72,72
23540855,68,68
23559882,79,79
23562253,64,64
23391678,57,57
23468896,74,74
23469396,67,67
23394499,72,72
23395351,64,64
23396686,70,70
23396848,70,70
23571521,64,64
23571789,53,53
23474055,66,66
23474136,72,72
23474150,68,68
23474284,74,74
23404613,65,65
23405180,68,68
23414157,66,66
23565007,81,81
23567166,73,73
23567719,76,76
23499704,70,70
23502271,80,80
23573121,66,66
23422028,75,75
23574403,65,65
23574537,64,64
23577224,64,64
23424606,69,69
23427818,82,82
23431505,75,75
23586835,64,64
23591251,65,65
23448068,63,63
23449001,68,68
23609873,73,73
23376835,68,68
23381896,68,68
23382533,66,66
23382477,69,69
23355681,76,76
23392993,66,66
23366898,71,71
23397219,70,70
23654827,62,62
23636183,73,73
23636521,68,68
23652006,76,76
23570170,76,76
23572963,72,72
23669770,66,66
23648334,69,69
23648859,67,67
23382599,66,66
23423168,76,76
23433063,76,76
23430458,65,65
23432483,71,71
23445280,76,76
23449007,79,79
23449722,65,65
23367988,68,68
23433400,65,65
23427350,69,69
23453675,64,64
23472319,79,79
23456644,63,63
23393107,71,71
23398115,69,69
23398492,66,66
23466091,69,69
23483654,47,47
23492365,64,64
23492025,72,72
23500912,81,81
23424278,77,77
23436051,69,69
23519109,66,66
23517540,73,73
23530257,73,73
23448254,68,68
23498669,71,71
23554772,76,76
23554853,69,69
23465479,75,75
23582812,77,77
23483503,69,69
23571569,70,70
23589602,72,72
23515601,77,77
23516721,77,77
23598461,82,82
23605899,71,71
23605210,73,73
23606131,71,71
23607776,66,66
23532907,71,71
23560595,70,70
23670174,62,62
23674978,70,70
23675182,58,58
23676464,75,75
23685344,74,74
23622912,67,67
23624222,65,65
23549085,62,62
23549638,47,47
23554917,66,66
23639031,66,66
23576988,63,63
23577516,70,70
23577530,66,66
23682433,85,85
23614709,77,77
23631032,70,70
23636255,68,68
23680171,71,71
23691779,65,65
23122798,82,82
23257124,66,66
23280250,71,71
23408406,68,68
23499450,59,59
23414386,72,72
23551743,72,72
23552377,65,65
23376542,69,69
23408375,68,68
23484061,62,62
23557076,74,74
23535087,67,67
23501712,72,72
23510365,80,80
23521029,66,66
23532531,70,70
23403944,65,65
23382441,71,71
23170105,77,77
23399603,54,54
23386322,73,73
23389453,75,75
23479437,73,73
23430816,73,73
23499444,67,67
23519148,73,73
23528005,75,75
23567354,62,62
23586861,61,61
23550819,61,61
23555021,60,60
23608206,73,73
23567358,68,68
23577144,71,71
23671220,80,80
23684853,60,60
23619507,71,71
23607386,64,64
23612140,72,72
23635251,66,66
23580506,62,62
23637114,70,70
23644873,59,59
23655484,72,72
23689395,57,57
23368554,61,61
23455744,56,56
23473801,70,70
23361465,79,79
23509933,59,59
23512148,69,69
23407973,73,73
23642783,71,71
23309180,76,76
23444526,57,57
23436079,71,71
23453193,71,71
23367140,72,72
23471122,64,64
23484917,72,72
23492369,73,73
23506572,70,70
23419371,80,80
23528796,68,68
23530458,71,71
23534737,70,70
23535561,70,70
23554191,72,72
23633647,69,69
23644649,61,61
23486378,76,76
23669440,64,64
23498461,71,71
23593426,68,68
23547480,72,72
23619522,63,63
23622223,73,73
23573023,70,70
23589424,74,74
23661480,74,74
23612065,68,68
23632988,71,71
23664005,76,76
23654939,74,74
23664310,49,49
23274975,64,64
23385811,65,65
23395922,73,73
23357972,71,71
23364628,65,65
23457820,66,66
23461236,79,79
23512666,71,71
23520403,76,76
23542393,73,73
23407734,68,68
23416091,71,71
23573173,75,75
23529787,73,73
23502127,63,63
23355832,72,72
23356237,69,69
23517191,69,69
23518378,69,69
23362824,60,60
23363081,67,67
23367719,64,64
23430554,64,64
23436668,73,73
23461411,74,74
23463394,75,75
23598325,67,67
23463088,81,81
23482771,66,66
23484539,73,73
23467126,69,69
23527937,70,70
23486228,67,67
23525472,59,59
23677987,64,64
23679716,81,81
23682255,79,79
23563933,71,71
23606764,69,69
23550637,63,63
23621277,73,73
23591149,72,72
23593660,73,73
23368608,73,73
23421381,63,63
23461534,77,77
23472279,59,59
23551903,66,66
23532351,86,86
23481608,64,64
23554939,64,64
23492372,73,73
23536135,74,74
23568211,65,65
23568699,75,75
23627785,55,55
23613805,68,68
23670657,71,71
23661213,62,62
23668447,71,71
23689264,59,59
23673650,74,74
23677496,60,60
23688931,59,59
23422574,75,75
23609143,76,76
23445740,73,73
23593052,66,66
23461454,77,77
23517276,75,75
23513780,85,85
23670312,65,65
23670460,60,60
23569561,72,72
23595104,59,59
23620808,66,66
23603070,72,72
23667490,63,63
23365743,72,72
23375597,65,65
23398453,77,77
23477980,65,65
23384285,63,63
23395153,72,72
23517618,66,66
23422802,60,60
23531779,62,62
23406976,69,69
23409096,64,64
23602829,65,65
23469698,68,68
23607756,75,75
23611267,72,72
23480457,72,72
23483225,78,78
23534068,59,59
23498397,75,75
23391824,73,73
23394511,75,75
23421079,70,70
23405986,73,73
23426492,78,78
23427599,65,65
23408370,63,63
23541889,66,66
23436139,67,67
23417615,77,77
23586668,74,74
23618004,66,66
23585482,62,62
23608095,59,59
23671221,82,82
23505651,77,77
23680346,83,83
23676621,74,74
23581143,60,60
23514949,80,80
23589215,56,56
23591201,71,71
23613458,62,62
23367503,75,75
23381611,78,78
23680931,72,72
23399294,64,64
23469401,63,63
23530462,73,73
23542922,69,69
23584933,72,72
23358382,71,71
23378140,74,74
23411627,71,71
23468070,73,73
23568188,61,61
23680778,65,65
23367042,72,72
23372589,78,78
23389194,60,60
23466901,74,74
23468507,75,75
23432629,73,73
23397338,73,73
23445723,70,70
23372762,71,71
23380686,70,70
23487963,75,75
23615176,72,72
23675855,74,74
23631686,71,71
23361906,75,75
23379284,67,67
23381580,69,69
23412950,72,72
23578634,67,67
23446392,75,75
23446473,61,61
23620634,74,74
23656394,71,71
23669435,75,75
23683763,61,61
23567182,73,73
23685721,55,55
23369358,74,74
23362818,72,72
23455341,63,63
23401902,60,60
23423287,74,74
23416979,51,51
23510974,73,73
23437596,70,70
23551999,74,74
23527907,71,71
23480983,63,63
23560102,71,71
23487058,78,78
23535711,60,60
23541286,67,67
23529020,75,75
23624226,59,59
23547040,72,72
23580546,79,79
23506110,74,74
23512663,71,71
23522369,68,68
23526581,79,79
23550557,66,66
23662580,71,71
23472785,75,75
23524924,73,73
23516976,62,62
23573911,71,71
23449073,74,74
23394196,78,78
23557155,58,58
23559328,71,71
23594144,70,70
23656257,73,73
23506571,64,64
23622226,68,68
23629650,76,76
23551229,75,75
23593416,59,59
23601058,73,73
23604136,78,78
23642165,76,76
23676980,58,58
23651332,73,73
23653558,74,74
23408372,63,63
23422857,64,64
23431577,77,77
23440987,69,69
23444484,64,64
23380238,74,74
23385813,65,65
23234586,70,70
23354628,63,63
23408397,67,67
23606064,85,85
23608871,61,61
23664446,53,53
23675462,75,75
23636431,68,68
23331452,62,62
23469033,71,71
23622227,67,67
23479669,82,82
23632486,65,65
23581894,73,73
23458450,71,71
23460475,71,71
23595826,69,69
23661093,73,73
23663185,63,63
23645912,65,65
23655241,68,68
23607881,76,76
23622260,66,66
23631991,74,74
23660126,66,66
23671614,68,68
23381236,71,71
23404290,60,60
23397165,65,65
23452259,59,59
23356197,68,68
23380291,70,70
23458725,73,73
23480609,75,75
23458060,75,75
23435991,62,62
23512199,71,71
23416785,53,53
23687183,73,73
23668476,67,67
23436848,78,78
23445691,66,66
23447459,69,69
23542813,74,74
23607848,83,83
23573174,76,76
23480820,75,75
23481616,68,68
23618749,79,79
23506712,72,72
23517957,69,69
23507885,70,70
23511114,63,63
23518119,71,71
23538989,70,70
23623718,71,71
23624690,60,60
23628807,75,75
23631737,71,71
23548494,65,65
23552343,70,70
23573657,66,66
23594474,78,78
23685574,75,75
23423446,49,49
23430912,69,69
23509020,50,50
23682399,75,75
23518674,77,77
23519093,59,59
23539800,72,72
23458647,61,61
23401671,63,63
23570122,73,73
23479464,56,56
23481612,73,73
23589911,74,74
23465104,69,69
23511096,65,65
23616602,60,60
23473423,69,69
23689231,67,67
23546722,77,77
23550012,54,54
23550685,69,69
23472473,60,60
23570287,54,54
23408402,62,62
23371616,74,74
23396550,72,72
23608578,63,63
23577480,63,63
23624077,71,71
23629881,72,72
23596191,73,73
23608756,60,60
23641034,48,48
23622378,70,70
23628291,67,67
23666440,68,68
23652524,62,62
23681182,75,75
23646911,74,74
23648908,62,62
23665861,67,67
23683829,80,80
23421005,56,56
23544990,72,72
23522198,74,74
23473360,71,71
23579091,63,63
23559879,82,82
23571590,82,82
23667381,62,62
23394724,68,68
23408962,76,76
23468649,81,81
23469244,68,68
23501559,83,83
23505595,72,72
23459565,70,70
23387340,81,81
23400395,71,71
23401372,75,75
23426993,65,65
23427130,59,59
23234564,75,75
23422792,71,71
23436777,59,59
23355811,67,67
23532715,77,77
23593054,66,66
23577490,75,75
23638978,75,75
23638992,72,72
23639115,75,75
23201745,79,79
23644704,77,77
23250398,73,73
23366080,65,65
23373141,78,78
23416057,56,56
23427006,74,74
23429409,63,63
23431691,69,69
23358446,66,66
23369138,76,76
23394530,73,73
23456375,70,70
23413970,68,68
23548465,69,69
23463975,66,66
23427874,59,59
23621459,72,72
23481351,72,72
23643262,83,83
23448853,69,69
23502182,68,68
23662230,67,67
23509525,69,69
23665833,73,73
23533906,72,72
23685044,67,67
23538051,67,67
23545570,68,68
23546623,65,65
23552927,69,69
23556787,71,71
23492364,64,64
23492621,70,70
23662446,70,70
23565792,69,69
23503503,73,73
23669722,62,62
23597822,65,65
23489017,66,66
23489084,66,66
23532886,65,65
23544430,63,63
23545064,65,65
23524428,75,75
23549882,68,68
23550262,68,68
23557524,80,80
23557887,66,66
23538751,82,82
23604582,65,65
23548471,70,70
23611104,66,66
23612291,78,78
23638970,75,75
23640241,64,64
23645693,65,65
23650271,63,63
23588681,77,77
23590653,73,73
23591005,85,85
23575983,56,56
23618972,72,72
23599197,71,71
23603956,64,64
23644920,71,71
23633669,71,71
23641998,74,74
23661313,89,89
23665025,63,63
23649707,72,72
23669748,66,66
23685948,76,76
23686624,71,71
23669178,65,65
23669826,66,66
23669893,66,66
23653852,73,73
23674686,74,74
23679331,69,69
23041908,72,72
23358509,66,66
23362416,67,67
23364670,39,39
23366533,63,63
23367396,63,63
23371393,71,71
23388317,69,69
23378440,65,65
23409377,64,64
23513366,47,47
23518402,78,78
23617393,68,68
23552760,64,64
23554919,66,66
23452606,58,58
23512501,70,70
23598606,71,71
23550132,69,69
23554936,66,66
23610407,76,76
23625315,62,62
23616841,66,66
23645403,71,71
23683603,70,70
23686019,80,80
23646783,67,67
23647414,64,64
23398487,72,72
23398462,66,66
23382506,73,73
23395533,85,85
23421441,68,68
23505264,67,67
23557039,73,73
23573549,69,69
23577532,66,66
23532804,71,71
23418096,71,71
23405399,57,57
23379437,58,58
23410072,75,75
23382691,67,67
23383272,65,65
23191308,72,72
23375540,69,69
23378266,68,68
23366360,88,88
23366670,70,70
23371921,72,72
23396098,68,68
23366875,64,64
23415432,76,76
23380310,69,69
23384385,64,64
23367407,65,65
23401208,72,72
23382459,70,70
23385766,64,64
23389388,69,69
23432002,71,71
23432446,66,66
23392922,66,66
23393017,69,69
23393246,62,62
23393075,65,65
23437979,78,78
23438169,68,68
23398636,56,56
23440599,68,68
23407183,68,68
23407211,73,73
23438556,62,62
23450787,67,67
23451072,65,65
23420157,76,76
23456147,68,68
23425299,74,74
23428634,78,78
23462775,65,65
23463518,72,72
23480289,60,60
23482229,86,86
23484955,70,70
23498257,76,76
23459571,74,74
23489033,67,67
23484038,65,65
23489046,66,66
23544455,67,67
23548396,82,82
23555066,88,88
23486100,67,67
23486153,59,59
23569685,72,72
23498275,71,71
23561838,74,74
23550238,66,66
23550252,66,66
23628061,71,71
23554908,66,66
23635027,72,72
23589229,73,73
23589782,77,77
23599220,70,70
23574672,74,74
23607334,73,73
23607778,66,66
23600207,66,66
23600489,73,73
23614772,73,73
23665617,66,66
23668290,72,72
23669882,65,65
23670868,68,68
23611762,85,85
23671720,66,66
23628300,71,71
23607815,72,72
23633861,71,71
23659052,73,73
23673227,82,82
23653203,63,63
23676587,58,58
23410290,65,65
23466636,83,83
23471147,65,65
23507636,73,73
23483485,66,66
23489007,68,68
23442338,69,69
23533017,62,62
23549337,68,68
23526362,78,78
23535920,84,84
23574475,72,72
23576662,55,55
23550647,67,67
23552968,64,64
23573031,67,67
23609805,72,72
23610481,74,74
23581522,67,67
23516048,76,76
23571465,73,73
23534097,62,62
23537890,69,69
23638021,78,78
23622346,62,62
23623075,62,62
23646956,76,76
23605122,58,58
23628865,68,68
23608859,74,74
23664695,65,65
23561475,70,70
23658497,71,71
23638977,72,72
23681423,73,73
23608589,80,80
23625694,66,66
23651103,76,76
23584179,73,73
23532945,70,70
23533931,76,76
23622372,59,59
23540964,58,58
23664802,63,63
23669768,65,65
23624637,62,62
23626648,64,64
23642848,68,68
23362831,71,71
23376593,69,69
23681027,72,72
23381919,82,82
23392955,66,66
23384754,75,75
23390452,68,68
23393125,72,72
23394326,83,83
23416110,65,65
23406881,73,73
23420760,74,74
23433120,71,71
23446348,67,67
23448049,88,88
23460861,71,71
23461185,73,73
23227357,84,84
23481879,67,67
23468441,62,62
23483499,66,66
23492976,64,64
23481901,49,49
23377763,63,63
23419343,68,68
23423393,65,65
23425876,69,69
23432412,78,78
23442657,68,68
23418844,71,71
23431913,83,83
23466538,72,72
23462531,57,57
23489070,66,66
23499639,82,82
23358450,66,66
23489071,69,69
23392983,71,71
23532877,78,78
23533391,71,71
23382574,66,66
23389311,69,69
23441773,67,67
23561432,72,72
23561513,66,66
23434590,66,66
23648855,68,68
23632765,56,56
23543604,70,70
23544777,78,78
23562005,75,75
23665031,64,64
23668500,77,77
23530441,74,74
23536030,68,68
23680784,68,68
23682041,71,71
23548448,81,81
23548853,76,76
23597603,73,73
23553026,64,64
23553093,66,66
23607795,66,66
23555132,65,65
23571385,66,66
23655532,73,73
23590973,65,65
23411663,72,72
23448260,71,71
23440809,75,75
23445116,71,71
23479484,60,60
23249033,77,77
23363918,71,71
23379847,78,78
23353886,76,76
23383062,67,67
23524858,68,68
23525224,64,64
23483468,68,68
23361542,66,66
23369209,75,75
23396573,70,70
23399017,68,68
23545446,71,71
23546647,78,78
23548700,70,70
23574053,73,73
23446404,70,70
23446686,70,70
23448563,60,60
23543584,68,68
23587848,66,66
23557583,63,63
23598406,79,79
23603199,60,60
23607788,66,66
23588578,81,81
23457203,77,77
23593997,84,84
23556319,67,67
23611253,72,72
23621445,75,75
23621836,76,76
23628369,67,67
23295153,77,77
23354755,68,68
23357428,74,74
23358481,66,66
23354926,82,82
23378483,69,69
23386259,68,68
23409053,77,77
23398180,67,67
23431948,66,66
23445112,71,71
23455047,87,87
23386223,65,65
23468951,63,63
23449305,71,71
23455623,55,55
23486151,67,67
23375226,72,72
23462508,73,73
23491511,65,65
23425427,66,66
23483501,66,66
23392951,66,66
23492059,74,74
23398498,65,65
23493274,70,70
23494651,81,81
23516579,65,65
23436887,68,68
23542617,64,64
23543656,69,69
23438473,66,66
23483867,69,69
23441081,67,67
23428685,82,82
23435760,60,60
23445103,69,69
23403084,72,72
23547806,64,64
23495686,69,69
23603053,72,72
23648829,65,65
23530254,68,68
23533385,66,66
23540622,68,68
23657103,66,66
23659572,71,71
23665027,64,64
23663099,69,69
23667501,61,61
23568444,79,79
23571536,66,66
23656876,67,67
23659024,72,72
23662655,71,71
23666071,66,66
23587331,70,70
23592300,67,67
23594674,77,77
23669889,65,65
23665024,63,63
23666764,54,54
23669208,70,70
23673177,75,75
23358508,66,66
23357654,74,74
23512530,71,71
23491595,75,75
23494525,62,62
23581821,80,80
23533872,66,66
23552225,66,66
23553264,65,65
23573076,67,67
23556018,71,71
23587857,66,66
23624522,69,69
23626452,64,64
23587957,71,71
23667510,65,65
23615062,68,68
23669750,66,66
23669912,68,68
23672370,72,72
23639021,66,66
23610020,68,68
23638982,66,66
23686364,63,63
23675331,76,76
23353649,69,69
23390828,79,79
23402277,83,83
23392978,71,71
23405450,75,75
23419420,81,81
23543954,67,67
23544373,80,80
23512021,70,70
23607798,66,66
23617155,72,72
23625727,68,68
23637081,79,79
23544541,74,74
23545795,64,64
23479075,68,68
23619055,80,80
23624387,76,76
23631448,62,62
23571204,65,65
23609718,73,73
23616402,70,70
23559050,62,62
23637272,81,81
23628978,62,62
23631101,71,71
23075121,66,66
23648703,81,81
23651781,66,66
23686206,73,73
23657754,57,57
23667069,61,61
23667555,80,80
23673954,65,65
23669759,69,69
23669801,76,76
23685861,79,79
23374704,70,70
23391381,68,68
23406137,73,73
23406366,70,70
23359627,70,70
23435311,54,54
23439872,63,63
23382564,66,66
23456910,75,75
23457368,68,68
23443015,77,77
23406688,69,69
23493360,64,64
23495452,79,79
23495977,72,72
23473605,71,71
23503890,75,75
23504066,71,71
23508047,77,77
23589506,66,66
23467510,74,74
23472761,80,80
23443773,71,71
23447027,72,72
23459730,79,79
23574653,64,64
23467087,82,82
23535712,69,69
23592864,67,67
23487337,69,69
23638023,72,72
23557635,77,77
23644475,65,65
23648053,67,67
23533373,71,71
23533845,66,66
23545914,62,62
23546696,77,77
23669806,72,72
23669820,66,66
23669873,68,68
23614669,70,70
23681431,62,62
23633165,71,71
23360470,69,69
23357055,65,65
23366356,66,66
23392991,68,68
23398512,65,65
23449940,67,67
23585137,70,70
23492951,66,66
23618966,69,69
23630214,68,68
23511003,73,73
23464412,66,66
23464641,67,67
23533236,76,76
23656430,73,73
23533870,66,66
23493544,65,65
23636868,67,67
23533910,68,68
23584252,70,70
23646318,72,72
23648815,53,53
23665434,69,69
23669861,66,66
23683328,74,74
23673439,73,73
23685089,75,75
23383214,78,78
23390535,79,79
23391521,72,72
23429410,70,70
23429449,66,66
23521724,67,67
23533846,66,66
23533899,66,66
23520303,63,63
23419047,71,71
23419667,68,68
23421329,77,77
23530696,74,74
23533235,76,76
23430725,68,68
23441808,61,61
23443576,64,64
23445129,67,67
23557169,63,63
23577505,66,66
23494869,86,86
23467862,82,82
23497394,81,81
23533923,72,72
23541517,68,68
23407177,65,65
23553916,70,70
23571378,70,70
23580855,63,63
23571398,64,64
23574423,70,70
23590117,73,73
23591156,73,73
23582738,84,84
23614417,73,73
23617777,70,70
23433907,72,72
23440644,62,62
23444451,66,66
23446381,69,69
23449445,80,80
23451079,69,69
23648881,80,80
23455224,74,74
23457640,76,76
23467184,64,64
23674882,60,60
23677340,73,73
23654046,70,70
23683091,62,62
23470033,76,76
23488984,69,69
23495182,82,82
23501609,71,71
23504349,72,72
23589290,74,74
23605370,66,66
23587846,66,66
23617344,70,70
23607786,66,66
23642239,70,70
23513639,70,70
23389396,75,75
23393016,65,65
23393030,75,75
23535213,66,66
23546936,77,77
23601538,50,50
23465874,76,76
23654646,87,87
23382525,65,65
23621727,65,65
23473798,70,70
23665352,71,71
23650820,69,69
23689152,67,67
23424201,50,50
23680829,72,72
23436390,79,79
23442021,62,62
23442331,70,70
23488783,51,51
23503662,70,70
